contract_id,brand,model,year,fuel_type,current_value,color,usage,previous_claims,power_hp
CTR_000890,Renault,Captur,2023,Diesel,13006.0,Red,Professional,1,96
CTR_000892,Renault,Clio,2021,Diesel,10075.75,White,Personal,1,124
CTR_000895,BMW,X1,2024,Gasoline,38931.52,Red,Personal,1,181
CTR_000897,Volkswagen,Polo,2018,Hybrid,8418.145,Blue,Mixed,3,119
CTR_000901,Peugeot,308,2012,Gasoline,5783.73,Gray,Mixed,0,122
CTR_000906,Peugeot,3008,2013,Electric,5637.61,Red,Personal,0,86
CTR_000910,Renault,Megane,2021,Electric,11242.73,Red,Personal,3,120
CTR_000911,Volkswagen,Polo,2015,Electric,5003.39,Unknown,Mixed,0,123
CTR_000917,Mercedes,ClasseC,2014,Gasoline,5416.01,Blue,Professional,1,160
CTR_000919,Volkswagen,Polo,2020,Diesel,8418.145,Gray,Personal,3,100
CTR_000920,Renault,Megane,2024,Hybrid,16022.34,Unknown,Mixed,2,116
CTR_000921,Renault,Clio,2020,Diesel,8324.22,Blue,Personal,3,129
CTR_000923,Renault,Captur,2021,Electric,7405.05,Red,Professional,2,102
CTR_000926,Volkswagen,Tiguan,2023,Gasoline,16523.02,Unknown,Personal,3,149
CTR_000929,Peugeot,208,2015,Diesel,4342.89,Gray,Professional,1,164
CTR_000930,Renault,Megane,2023,Electric,10525.22,White,Professional,2,103
CTR_000932,Peugeot,3008,2020,Diesel,14489.36,Unknown,Professional,3,149
CTR_000936,Volkswagen,Tiguan,2013,Gasoline,5251.32,Red,Mixed,3,170
CTR_000939,Renault,Clio,2018,Gasoline,4687.45,Blue,Mixed,3,135
CTR_000945,Mercedes,GLA,2018,Hybrid,10345.28,Black,Professional,2,132
CTR_000948,Mercedes,GLA,2011,Gasoline,4188.92,Gray,Mixed,0,126
CTR_000950,Volkswagen,Polo,2024,Gasoline,19063.36,Blue,Personal,2,181
CTR_000951,Renault,Captur,2024,Hybrid,13837.48,White,Mixed,3,147
CTR_000952,Peugeot,308,2014,Gasoline,4797.41,Blue,Mixed,0,129
CTR_000956,Peugeot,308,2012,Hybrid,5360.17,Gray,Personal,0,184
CTR_000958,Peugeot,308,2021,Electric,8786.53,Black,Professional,0,135
CTR_000959,Peugeot,208,2023,Diesel,14340.0,Unknown,Mixed,2,76
CTR_000965,Peugeot,208,2019,Hybrid,6918.65,Black,Personal,1,117
CTR_000968,Volkswagen,Polo,2011,Diesel,5182.48,Unknown,Professional,2,166
CTR_000970,Peugeot,3008,2010,Hybrid,4777.36,Black,Personal,3,110
CTR_000972,Renault,Captur,2024,Hybrid,12206.28,Black,Mixed,0,196
CTR_000973,BMW,X1,2023,Diesel,36127.46,White,Personal,2,185
CTR_000976,Peugeot,3008,2018,Electric,8418.145,White,Mixed,1,135
CTR_000977,Peugeot,3008,2020,Gasoline,7008.9,Black,Personal,2,193
CTR_000980,Renault,Clio,2017,Hybrid,4301.27,Gray,Professional,0,94
CTR_000982,Peugeot,3008,2017,Diesel,4098.62,Black,Personal,1,198
CTR_000984,Peugeot,308,2022,Electric,9988.92,Red,Personal,3,135
CTR_000985,Renault,Clio,2010,Diesel,5464.75,Red,Personal,0,111
CTR_000986,Renault,Captur,2013,Diesel,5259.07,Black,Personal,3,143
CTR_000987,Volkswagen,Golf,2011,Diesel,5934.87,Black,Mixed,1,88
CTR_000989,BMW,X1,2023,Hybrid,28606.68,Red,Personal,0,135
CTR_000993,Renault,Megane,2023,Electric,8418.145,Black,Mixed,0,119
CTR_000995,Renault,Clio,2022,Diesel,9024.67,White,Professional,1,113
CTR_000998,Volkswagen,Polo,2013,Electric,5125.17,Red,Professional,1,125
CTR_001003,Volkswagen,Tiguan,2018,Hybrid,5525.61,Blue,Personal,1,136
CTR_001009,Peugeot,308,2018,Hybrid,5676.4,Black,Mixed,0,179
CTR_001010,Volkswagen,Golf,2023,Diesel,19019.29,Gray,Mixed,3,116
CTR_001012,Peugeot,3008,2013,Diesel,4388.63,Unknown,Professional,1,135
CTR_001025,Renault,Megane,2020,Gasoline,5967.77,Black,Mixed,3,98
CTR_001029,Renault,Clio,2016,Gasoline,5646.29,Red,Personal,0,174
CTR_001030,Peugeot,308,2018,Electric,4709.26,White,Mixed,3,194
CTR_001031,Volkswagen,Golf,2020,Diesel,11756.29,Black,Personal,1,135
CTR_001033,Peugeot,308,2020,Hybrid,9225.56,Unknown,Mixed,0,167
CTR_001034,Volkswagen,Tiguan,2020,Electric,12023.57,Blue,Personal,0,118
CTR_001036,Renault,Clio,2011,Diesel,5112.0,Blue,Personal,3,171
CTR_001039,Renault,Captur,2012,Electric,5669.73,Black,Professional,0,130
CTR_001042,Peugeot,308,2020,Hybrid,6572.59,Blue,Professional,1,178
CTR_001045,Peugeot,3008,2019,Hybrid,5195.3,Blue,Mixed,0,163
CTR_001052,Renault,Megane,2014,Gasoline,5965.22,Red,Professional,3,171
CTR_001063,Volkswagen,Golf,2018,Diesel,8418.145,Red,Mixed,3,135
CTR_001064,Renault,Megane,2022,Hybrid,8620.56,White,Professional,1,168
CTR_001065,Peugeot,308,2011,Electric,5095.09,White,Personal,1,155
CTR_001066,BMW,Serie3,2022,Gasoline,24953.96,Gray,Personal,3,113
CTR_001075,Peugeot,208,2018,Diesel,4623.03,Blue,Mixed,1,128
CTR_001076,Peugeot,208,2020,Hybrid,11658.11,Blue,Personal,3,130
CTR_001077,Renault,Megane,2016,Diesel,4640.3,Red,Personal,0,185
CTR_001079,Peugeot,308,2024,Hybrid,13509.33,Unknown,Professional,0,104
CTR_001080,Volkswagen,Tiguan,2011,Gasoline,5875.63,White,Professional,1,175
CTR_001081,Peugeot,208,2023,Diesel,10770.45,Unknown,Personal,1,127
CTR_001083,Volkswagen,Polo,2014,Diesel,8418.145,Gray,Personal,2,131
CTR_001087,Renault,Clio,2017,Electric,5022.37,Unknown,Personal,1,135
CTR_001088,Peugeot,308,2011,Diesel,4879.9,Unknown,Mixed,0,173
CTR_001089,BMW,Serie1,2022,Electric,28273.15,Blue,Professional,0,177
CTR_001090,Volkswagen,Polo,2020,Hybrid,14260.76,Gray,Professional,0,191
CTR_001101,BMW,Serie3,2021,Hybrid,25849.59,Blue,Personal,2,68
CTR_001102,Peugeot,3008,2020,Gasoline,7800.0,Red,Professional,2,174
CTR_001103,Renault,Clio,2018,Electric,5107.35,Gray,Personal,2,158
CTR_001104,Peugeot,208,2014,Diesel,4925.54,Black,Personal,3,200
CTR_001107,Peugeot,3008,2012,Diesel,4889.02,Black,Personal,2,127
CTR_001110,Renault,Clio,2019,Gasoline,4898.21,Gray,Personal,1,124
CTR_001111,BMW,Serie1,2018,Electric,9817.0,Blue,Mixed,1,135
CTR_001114,Renault,Clio,2022,Gasoline,10305.25,Red,Personal,1,181
CTR_001115,Peugeot,3008,2024,Electric,16289.59,Blue,Mixed,3,137
CTR_001120,Volkswagen,Polo,2024,Electric,16110.65,White,Professional,2,135
CTR_001122,BMW,Serie1,2016,Diesel,8418.145,White,Personal,1,154
CTR_001124,Renault,Captur,2016,Electric,5526.34,Blue,Mixed,2,183
CTR_001126,Renault,Captur,2021,Gasoline,8670.07,Unknown,Personal,0,185
CTR_001130,Peugeot,308,2024,Electric,16457.0,Gray,Mixed,1,119
CTR_001132,Volkswagen,Polo,2018,Gasoline,4863.29,White,Mixed,3,186
CTR_001138,Peugeot,3008,2011,Gasoline,8418.145,Blue,Professional,3,175
CTR_001139,Renault,Megane,2013,Electric,4578.22,Blue,Personal,2,135
CTR_001141,Peugeot,208,2019,Hybrid,6492.29,Black,Mixed,0,135
CTR_001142,Mercedes,ClasseA,2021,Diesel,21368.67,Black,Professional,3,135
CTR_001149,Renault,Clio,2023,Hybrid,11500.19,Gray,Mixed,3,200
CTR_001150,Volkswagen,Golf,2019,Electric,6781.94,Gray,Personal,2,135
CTR_001151,Volkswagen,Tiguan,2019,Hybrid,8414.86,White,Personal,0,73
CTR_001153,Volkswagen,Golf,2016,Diesel,4785.0,Black,Professional,3,194
CTR_001154,Renault,Captur,2019,Hybrid,4646.38,Black,Personal,0,133
CTR_001155,Mercedes,ClasseA,2021,Diesel,8418.145,Black,Professional,1,167
CTR_001158,Peugeot,208,2011,Hybrid,4049.0,Red,Professional,1,192
CTR_001160,Mercedes,ClasseC,2020,Gasoline,23449.73,Red,Mixed,0,135
CTR_001161,Peugeot,208,2020,Hybrid,9167.64,Black,Professional,1,122
CTR_001163,Mercedes,GLA,2021,Diesel,28775.12,Gray,Mixed,1,133
CTR_001165,Renault,Captur,2011,Hybrid,8418.145,White,Professional,3,78
CTR_001167,Renault,Megane,2024,Diesel,16223.83,Unknown,Mixed,1,166
CTR_001168,Mercedes,ClasseA,2017,Hybrid,8418.145,Blue,Professional,0,112
CTR_001169,Volkswagen,Polo,2022,Hybrid,13652.28,Black,Mixed,2,123
CTR_001172,Renault,Megane,2014,Electric,4462.34,Red,Personal,2,135
CTR_001183,Peugeot,308,2017,Hybrid,5618.85,White,Professional,2,157
CTR_001185,Renault,Megane,2011,Diesel,5481.05,Black,Personal,3,135
CTR_001186,Volkswagen,Golf,2020,Gasoline,13464.02,Blue,Mixed,3,135
CTR_001187,Renault,Megane,2019,Diesel,6489.86,Blue,Personal,0,135
CTR_001194,BMW,Serie1,2021,Gasoline,25922.88,Gray,Professional,2,84
CTR_001205,Volkswagen,Polo,2018,Hybrid,5210.51,White,Personal,3,98
CTR_001208,Volkswagen,Tiguan,2023,Diesel,15015.63,Unknown,Personal,0,184
CTR_001209,Volkswagen,Polo,2022,Gasoline,16281.9,Gray,Personal,3,143
CTR_001210,Peugeot,308,2022,Electric,12241.93,Unknown,Personal,0,113
CTR_001212,Peugeot,308,2022,Diesel,13378.78,Black,Professional,1,135
CTR_001213,BMW,X1,2015,Diesel,8418.145,Gray,Professional,1,118
CTR_001214,BMW,X1,2020,Electric,21321.88,Blue,Mixed,3,143
CTR_001217,Peugeot,3008,2022,Electric,11709.47,Red,Mixed,0,135
CTR_001218,Renault,Clio,2024,Gasoline,14146.88,Black,Professional,3,135
CTR_001221,Volkswagen,Golf,2024,Hybrid,22776.67,Black,Personal,0,74
CTR_001222,Renault,Megane,2019,Diesel,5626.63,Gray,Mixed,2,110
CTR_001226,Renault,Clio,2011,Diesel,5800.06,Red,Mixed,1,135
CTR_001228,Peugeot,208,2012,Electric,4068.86,Blue,Personal,2,102
CTR_001233,Peugeot,308,2018,Hybrid,4717.58,Red,Mixed,3,135
CTR_001235,Renault,Megane,2022,Gasoline,13271.56,Unknown,Professional,3,129
CTR_001236,Peugeot,3008,2022,Diesel,10077.37,Black,Professional,0,145
CTR_001239,Peugeot,3008,2015,Gasoline,4797.93,Red,Professional,1,127
CTR_001245,Volkswagen,Tiguan,2010,Electric,4020.09,Blue,Mixed,2,135
CTR_001250,Renault,Clio,2016,Electric,4603.44,Unknown,Personal,2,69
CTR_001253,Renault,Captur,2021,Electric,8309.0,Black,Professional,0,98
CTR_001254,Peugeot,3008,2023,Hybrid,14427.84,Black,Personal,3,108
CTR_001256,Mercedes,GLA,2020,Diesel,22275.41,Gray,Personal,1,99
CTR_001258,Renault,Clio,2020,Diesel,5476.7,Unknown,Mixed,0,96
CTR_001260,BMW,Serie3,2019,Gasoline,15279.62,Gray,Mixed,3,132
CTR_001263,Renault,Clio,2022,Electric,10334.99,White,Personal,3,119
CTR_001264,Peugeot,3008,2023,Hybrid,12854.74,Blue,Mixed,0,135
CTR_001267,Peugeot,208,2018,Gasoline,5820.22,Unknown,Mixed,1,135
CTR_001268,BMW,X1,2021,Gasoline,24397.03,Blue,Mixed,1,135
CTR_001269,Renault,Captur,2024,Hybrid,15942.66,White,Personal,2,135
CTR_001271,Renault,Clio,2018,Hybrid,5502.0,Gray,Personal,3,78
CTR_001275,Volkswagen,Golf,2020,Hybrid,5340.63,Red,Professional,2,135
CTR_001276,Peugeot,3008,2021,Diesel,9836.07,Unknown,Mixed,2,187
CTR_001278,Renault,Captur,2012,Hybrid,4616.22,Red,Mixed,2,117
CTR_001286,BMW,X1,2024,Gasoline,31655.17,Unknown,Personal,2,125
CTR_001288,Volkswagen,Golf,2016,Gasoline,5686.5,Red,Professional,2,175
CTR_001293,Peugeot,308,2018,Electric,5434.69,Unknown,Professional,1,172
CTR_001295,Renault,Clio,2024,Hybrid,16418.94,Red,Professional,1,168
CTR_001296,Volkswagen,Golf,2022,Gasoline,13733.73,Red,Mixed,1,85
CTR_001299,Peugeot,3008,2023,Gasoline,15680.53,Red,Professional,1,144
CTR_001301,Volkswagen,Polo,2023,Diesel,14652.44,Unknown,Professional,3,132
CTR_001302,BMW,Serie1,2020,Gasoline,20662.0,Red,Mixed,2,135
CTR_001303,Volkswagen,Golf,2021,Gasoline,11319.19,Unknown,Mixed,2,199
CTR_001304,Volkswagen,Polo,2013,Electric,4784.53,Red,Professional,2,135
CTR_001307,Volkswagen,Tiguan,2023,Hybrid,17092.27,Unknown,Personal,0,135
CTR_001309,Renault,Captur,2015,Diesel,5325.4,Unknown,Personal,0,191
CTR_001312,Peugeot,208,2024,Hybrid,15279.97,Gray,Mixed,3,135
CTR_001314,Volkswagen,Tiguan,2020,Electric,9094.11,Gray,Personal,0,143
CTR_001316,Renault,Clio,2018,Electric,4060.03,Black,Professional,0,163
CTR_001319,Renault,Megane,2023,Electric,13390.43,Red,Professional,2,142
CTR_001320,BMW,X1,2020,Hybrid,30860.65,Red,Personal,1,154
CTR_001325,Renault,Clio,2016,Gasoline,4723.57,Unknown,Mixed,1,93
CTR_001331,Peugeot,208,2023,Diesel,12062.37,Gray,Personal,0,135
CTR_001334,Peugeot,208,2019,Electric,6775.31,Blue,Mixed,2,160
CTR_001335,Volkswagen,Polo,2020,Diesel,8418.145,Black,Personal,2,135
CTR_001336,Volkswagen,Polo,2024,Hybrid,22608.4,Black,Professional,0,82
CTR_001339,Renault,Clio,2016,Diesel,4882.03,Unknown,Personal,1,195
CTR_001345,Volkswagen,Polo,2013,Hybrid,5703.92,Unknown,Mixed,0,123
CTR_001346,BMW,X1,2023,Diesel,36781.85,White,Personal,1,89
CTR_001349,Peugeot,3008,2020,Electric,8109.36,Unknown,Mixed,2,98
CTR_001352,Volkswagen,Tiguan,2011,Diesel,4094.34,Red,Professional,2,93
CTR_001353,Renault,Captur,2018,Diesel,5404.0,Red,Personal,3,193
CTR_001354,Renault,Megane,2020,Gasoline,7390.97,Unknown,Mixed,0,135
CTR_001359,Peugeot,3008,2019,Diesel,6508.91,Unknown,Personal,3,102
CTR_001361,BMW,Serie3,2022,Hybrid,23282.82,Blue,Personal,2,157
CTR_001367,Peugeot,208,2016,Gasoline,5211.6,White,Personal,0,188
CTR_001371,Peugeot,308,2019,Hybrid,6094.07,Blue,Personal,1,86
CTR_001377,BMW,X1,2022,Gasoline,27690.5,Black,Personal,3,99
CTR_001381,Volkswagen,Polo,2023,Diesel,19203.34,Red,Mixed,0,80
CTR_001382,Volkswagen,Golf,2010,Diesel,5088.43,White,Professional,2,188
CTR_001383,Volkswagen,Golf,2021,Gasoline,11887.67,Blue,Professional,2,130
CTR_001387,Peugeot,208,2016,Electric,4618.01,Gray,Personal,1,91
CTR_001388,Peugeot,308,2020,Gasoline,12289.44,Red,Professional,1,189
CTR_001390,Renault,Clio,2024,Electric,14917.0,White,Personal,2,99
CTR_001392,Volkswagen,Golf,2012,Gasoline,8418.145,Blue,Personal,0,142
CTR_001398,Peugeot,3008,2022,Diesel,10732.14,White,Personal,2,109
CTR_001399,BMW,Serie1,2023,Gasoline,32279.97,Blue,Mixed,0,117
CTR_001407,BMW,Serie1,2010,Electric,4624.32,White,Professional,0,135
CTR_001409,Peugeot,3008,2010,Hybrid,5926.53,White,Personal,0,165
CTR_001414,Volkswagen,Polo,2020,Diesel,20771.0,Unknown,Personal,2,135
CTR_001415,Peugeot,208,2023,Electric,13685.46,Blue,Professional,1,135
CTR_001418,Renault,Megane,2020,Gasoline,6221.0,Black,Mixed,2,190
CTR_001419,Volkswagen,Golf,2020,Diesel,10856.14,Black,Personal,0,137
CTR_001426,Peugeot,208,2021,Electric,8812.51,Gray,Mixed,1,119
CTR_001427,Peugeot,208,2020,Diesel,14710.98,Gray,Professional,0,104
CTR_001430,Volkswagen,Golf,2024,Hybrid,20305.6,Unknown,Personal,1,150
CTR_001431,Peugeot,308,2023,Diesel,13083.58,White,Mixed,3,76
CTR_001433,Volkswagen,Tiguan,2018,Electric,6293.04,Blue,Personal,2,139
CTR_001437,Renault,Clio,2024,Diesel,11756.99,Black,Personal,0,100
CTR_001438,Peugeot,208,2020,Gasoline,6762.07,Red,Mixed,0,82
CTR_001440,Volkswagen,Polo,2020,Gasoline,8973.08,Red,Personal,0,135
CTR_001448,Renault,Captur,2015,Electric,5633.0,Black,Professional,2,156
CTR_001449,Peugeot,3008,2018,Gasoline,4236.45,Unknown,Personal,1,124
CTR_001453,Peugeot,208,2020,Hybrid,9270.9,Unknown,Personal,1,188
CTR_001454,Renault,Captur,2017,Diesel,5938.33,Red,Professional,0,163
CTR_001455,Renault,Clio,2019,Gasoline,6701.67,Red,Mixed,2,127
CTR_001461,Volkswagen,Tiguan,2019,Electric,9535.01,Gray,Mixed,2,96
CTR_001462,Volkswagen,Polo,2018,Hybrid,5295.18,Gray,Professional,2,96
CTR_001463,Peugeot,308,2013,Gasoline,5314.83,Unknown,Professional,2,123
CTR_001468,Volkswagen,Polo,2020,Hybrid,16893.82,Unknown,Mixed,0,115
CTR_001469,Peugeot,208,2020,Diesel,8523.29,White,Professional,0,122
CTR_001473,Renault,Megane,2023,Gasoline,11856.36,Unknown,Professional,0,158
CTR_001475,Renault,Clio,2021,Electric,8541.53,Blue,Personal,1,144
CTR_001476,Volkswagen,Polo,2018,Hybrid,6504.85,Unknown,Personal,1,97
CTR_001478,BMW,X1,2023,Gasoline,30732.82,Unknown,Mixed,0,135
CTR_001481,Volkswagen,Polo,2016,Diesel,5479.52,Gray,Mixed,1,180
CTR_001483,Renault,Captur,2023,Diesel,13058.79,Blue,Personal,2,190
CTR_001490,Renault,Clio,2023,Hybrid,13097.19,White,Personal,3,167
CTR_001493,Renault,Clio,2019,Electric,5262.02,Red,Personal,3,179
CTR_001495,Renault,Captur,2024,Hybrid,12613.71,Red,Personal,0,135
CTR_001497,Peugeot,208,2024,Hybrid,17312.59,Black,Mixed,0,68
CTR_001498,Renault,Clio,2019,Gasoline,4535.08,Unknown,Professional,3,107
CTR_001499,Renault,Captur,2015,Hybrid,4345.85,Red,Personal,2,122
CTR_001500,Volkswagen,Polo,2020,Diesel,15014.0,Red,Mixed,0,135
CTR_001501,Volkswagen,Polo,2014,Gasoline,5898.77,Red,Mixed,3,135
CTR_001507,Peugeot,208,2024,Hybrid,12030.16,Unknown,Professional,2,135
CTR_001516,Renault,Clio,2017,Diesel,4016.04,Black,Professional,0,95
CTR_001518,BMW,Serie3,2021,Electric,19951.49,Black,Professional,1,135
CTR_001520,BMW,Serie3,2018,Hybrid,8934.02,Gray,Professional,3,103
CTR_001524,Renault,Clio,2023,Gasoline,12614.82,Blue,Mixed,0,186
CTR_001525,Volkswagen,Golf,2021,Gasoline,15161.0,Gray,Personal,0,145
CTR_001530,Peugeot,308,2018,Diesel,4930.0,Red,Personal,1,107
CTR_001532,Renault,Captur,2018,Electric,4577.56,White,Professional,0,157
CTR_001535,Peugeot,208,2019,Gasoline,6760.8,Gray,Personal,2,161
CTR_001536,Peugeot,308,2011,Hybrid,4771.56,White,Personal,1,171
CTR_001537,Renault,Megane,2023,Hybrid,10554.53,White,Mixed,3,140
CTR_001541,Renault,Clio,2020,Electric,13771.69,Gray,Mixed,0,135
CTR_001545,Renault,Megane,2019,Hybrid,4485.41,Unknown,Personal,2,118
CTR_001548,Renault,Megane,2018,Diesel,4410.23,Gray,Personal,1,125
CTR_001555,Volkswagen,Tiguan,2011,Electric,5270.27,White,Mixed,0,178
CTR_001556,Volkswagen,Polo,2021,Electric,10764.61,Unknown,Personal,3,149
CTR_001559,Renault,Megane,2024,Electric,12632.58,Unknown,Professional,2,102
CTR_001564,Peugeot,308,2020,Hybrid,4786.61,Blue,Mixed,2,135
CTR_001567,Renault,Captur,2012,Gasoline,4792.84,Red,Mixed,1,113
CTR_001569,Mercedes,GLA,2019,Electric,19025.94,Black,Personal,0,93
CTR_001570,Peugeot,3008,2023,Electric,14126.88,Gray,Professional,2,147
CTR_001572,Renault,Captur,2019,Diesel,4562.93,Unknown,Personal,0,120
CTR_001579,Peugeot,308,2020,Diesel,6930.61,Unknown,Personal,1,135
CTR_001581,Mercedes,GLA,2024,Electric,41862.0,Red,Personal,1,180
CTR_001583,Renault,Megane,2019,Diesel,6078.07,Blue,Professional,0,92
CTR_001584,Peugeot,308,2022,Electric,10855.52,White,Mixed,1,199
CTR_001585,Peugeot,208,2018,Electric,5713.14,Black,Mixed,0,97
CTR_001589,BMW,Serie3,2021,Diesel,8418.145,Gray,Professional,3,135
CTR_001592,Volkswagen,Tiguan,2022,Diesel,15893.5,Blue,Professional,2,90
CTR_001594,Peugeot,208,2018,Gasoline,5124.78,White,Professional,0,186
CTR_001598,Volkswagen,Golf,2020,Electric,8418.145,White,Professional,0,92
CTR_001600,Volkswagen,Tiguan,2015,Electric,5564.09,Unknown,Professional,0,135
CTR_001601,Volkswagen,Tiguan,2020,Gasoline,9216.21,Blue,Professional,0,120
CTR_001602,Peugeot,3008,2014,Electric,4967.14,White,Professional,3,175
CTR_001603,Renault,Clio,2019,Hybrid,5482.0,White,Personal,1,107
CTR_001614,Volkswagen,Tiguan,2019,Diesel,9412.69,Gray,Professional,0,103
CTR_001616,Renault,Clio,2018,Diesel,4223.53,White,Personal,1,176
CTR_001617,Peugeot,208,2018,Diesel,5886.94,Unknown,Mixed,2,130
CTR_001618,Volkswagen,Polo,2024,Hybrid,20580.76,Gray,Mixed,2,129
CTR_001619,Peugeot,208,2010,Hybrid,4576.11,White,Professional,2,135
CTR_001621,Volkswagen,Golf,2019,Gasoline,9181.9,Blue,Professional,3,91
CTR_001623,Volkswagen,Tiguan,2022,Electric,12466.58,Blue,Personal,3,160
CTR_001630,Renault,Megane,2020,Diesel,4637.88,Black,Professional,0,107
CTR_001631,Volkswagen,Tiguan,2023,Electric,19377.86,Blue,Mixed,0,95
CTR_001633,Renault,Clio,2017,Electric,5655.38,White,Personal,2,114
CTR_001635,Renault,Clio,2023,Electric,10681.43,Gray,Mixed,2,179
CTR_001639,Peugeot,308,2020,Gasoline,5883.54,White,Personal,1,196
CTR_001642,Volkswagen,Polo,2020,Diesel,4107.45,Unknown,Mixed,1,95
CTR_001647,Volkswagen,Polo,2014,Diesel,4867.11,White,Professional,1,147
CTR_001650,Peugeot,3008,2020,Hybrid,6544.04,Black,Mixed,2,127
CTR_001655,Volkswagen,Polo,2018,Hybrid,4698.84,Black,Mixed,2,106
CTR_001656,Mercedes,ClasseA,2019,Diesel,20513.85,White,Mixed,0,168
CTR_001658,Renault,Megane,2019,Electric,6504.88,Gray,Personal,2,185
CTR_001660,Renault,Clio,2023,Gasoline,12887.99,Black,Professional,2,71
CTR_001661,Volkswagen,Golf,2018,Diesel,6644.49,Gray,Mixed,0,151
CTR_001662,Renault,Clio,2018,Diesel,4982.11,Red,Mixed,0,144
CTR_001667,BMW,Serie3,2021,Electric,24934.39,Red,Professional,2,158
CTR_001668,Volkswagen,Tiguan,2020,Diesel,8724.64,Black,Mixed,2,95
CTR_001669,Volkswagen,Polo,2014,Gasoline,4791.23,White,Personal,0,196
CTR_001670,Renault,Clio,2021,Hybrid,9014.09,Blue,Mixed,0,167
CTR_001672,Renault,Clio,2015,Hybrid,6111.93,Red,Mixed,0,94
CTR_001674,Volkswagen,Golf,2013,Electric,4668.0,Red,Professional,1,159
CTR_001675,Peugeot,3008,2023,Gasoline,15736.18,Blue,Mixed,3,110
CTR_001676,Peugeot,3008,2021,Gasoline,10501.75,Unknown,Personal,1,178
CTR_001680,Renault,Captur,2022,Electric,10780.31,Red,Personal,3,113
CTR_001684,Volkswagen,Golf,2020,Electric,9695.98,White,Mixed,1,175
CTR_001685,Peugeot,3008,2010,Hybrid,5284.1,Gray,Mixed,2,167
CTR_001688,Volkswagen,Tiguan,2021,Gasoline,8418.145,Blue,Professional,0,184
CTR_001690,Renault,Captur,2020,Electric,7801.78,Red,Personal,0,191
CTR_001691,Peugeot,208,2018,Gasoline,5172.4,Black,Personal,0,92
CTR_001698,Volkswagen,Polo,2021,Hybrid,12290.48,Black,Mixed,1,101
CTR_001699,Mercedes,GLA,2014,Diesel,5633.31,Red,Mixed,0,119
CTR_001701,Peugeot,308,2011,Gasoline,4516.55,Blue,Mixed,1,131
CTR_001702,Peugeot,208,2021,Electric,10081.48,Unknown,Professional,0,151
CTR_001705,Mercedes,GLA,2020,Electric,34801.14,Unknown,Professional,1,181
CTR_001706,Peugeot,208,2019,Diesel,6942.81,Black,Personal,1,131
CTR_001711,Peugeot,208,2018,Hybrid,5181.11,Black,Mixed,0,135
CTR_001715,Volkswagen,Polo,2021,Gasoline,14621.04,Gray,Professional,0,135
CTR_001716,BMW,X1,2020,Electric,5906.63,Unknown,Professional,0,169
CTR_001718,Renault,Captur,2020,Electric,6813.28,Red,Professional,0,121
CTR_001719,Renault,Captur,2019,Hybrid,5723.63,Black,Mixed,0,135
CTR_001721,BMW,X1,2013,Electric,5767.95,Black,Personal,2,140
CTR_001725,BMW,X1,2022,Hybrid,30558.86,Gray,Professional,3,188
CTR_001728,Renault,Captur,2013,Gasoline,8418.145,Gray,Mixed,3,103
CTR_001729,Peugeot,308,2018,Gasoline,4962.73,Gray,Mixed,3,139
CTR_001732,Volkswagen,Golf,2017,Gasoline,4446.19,Blue,Mixed,0,78
CTR_001734,Volkswagen,Tiguan,2021,Hybrid,14831.71,Black,Mixed,2,181
CTR_001736,Volkswagen,Polo,2024,Diesel,8418.145,Red,Mixed,2,130
CTR_001742,Renault,Captur,2022,Diesel,9441.51,Blue,Personal,0,108
CTR_001744,Renault,Megane,2024,Electric,13490.59,Unknown,Mixed,0,115
CTR_001748,Peugeot,208,2020,Hybrid,6929.95,Black,Personal,1,95
CTR_001751,Renault,Megane,2019,Diesel,6660.0,Black,Mixed,2,168
CTR_001753,Renault,Captur,2015,Electric,4488.05,Red,Personal,1,135
CTR_001756,BMW,X1,2018,Electric,9260.27,Gray,Personal,2,105
CTR_001763,BMW,X1,2024,Hybrid,30437.0,Gray,Professional,1,92
CTR_001767,Peugeot,3008,2019,Diesel,7024.01,Gray,Mixed,1,137
